Id,SalePrice
2112,128977.05651883055
2113,119248.00626680518
2114,110108.46399807977
2115,148622.88109149123
2116,121086.4571490113
2117,164009.52372935883
2118,111690.51073626809
2119,112051.1865804922
2120,119803.3010763796
2121,111743.24253536669
2122,113838.44450058241
2123,86988.59463945839
2124,173123.76319035306
2125,128140.60971878996
2126,157454.2307931398
2127,152564.39374772902
2128,129518.67051558317
2129,109179.66910432717
2130,152833.93717699804
2131,166742.40909169943
2132,111134.09695772336
2133,121025.02795793947
2134,122794.81012536534
2135,110007.72682005796
2136,66367.04021060135
2137,114626.40140632271
2138,142543.98925430796
2139,153557.723891735
2140,141520.53364483645
2141,148857.5907965959
2142,134724.2108420062
2143,148420.81591560048
2144,121564.6951078753
2145,139655.35970733265
2146,156416.65312860097
2147,138588.12394495367
2148,134037.92356977807
2149,148925.50405749422
2150,218888.88279005597
2151,128018.11665710145
2152,188319.72923328364
2153,155646.66889784485
2154,109693.8730004105
2155,140810.7008609583
2156,257585.32849408325
2157,236215.44064650405
2158,242371.1052349909
2159,206871.16125148942
2160,174548.85187506725
2161,242484.14694841322
2162,426407.31776442454
2163,322436.7975988414
2164,247307.88957375663
2165,174938.846799086
2166,141893.26429041332
2167,207110.51007448643
2168,206832.20095524736
2169,191606.8767753324
2170,215256.8989916367
2171,150635.81148597924
2172,137378.7618088266
2173,173844.69418453643
2174,240682.17269321159
2175,285590.92225391796
2176,342417.59120904823
2177,245459.1110867432
2178,195409.46132426106
2179,140096.73968011988
2180,230604.5283618413
2181,190659.8084910179
2182,212861.40805996902
2183,202372.67886032062
2184,138844.6965319752
2185,138190.81436714108
2186,150048.32566758327
2187,159161.3389631297
2188,168684.67407858308
2189,204773.06551152593
2190,75635.81581529471
2191,76337.88217802919
2192,77303.86660928778
2193,109871.46671375322
2194,106905.4701700435
2195,106784.5636458523
2196,116447.86224855768
2197,104870.40959493953
2198,154465.49057879273
2199,181530.60568896608
2200,145115.56064298595
2201,141648.15051012693
2202,212259.54400142527
2203,163244.11444955537
2204,185553.50314570928
2205,108764.79308259173
2206,146844.51905304354
2207,229708.77135343445
2208,214524.3814307472
2209,211139.195640203
2210,137235.8475662992
2211,114049.98969649324
2212,117084.56142827906
2213,115912.0172362722
2214,129209.53363440966
2215,115729.968968558
2216,146538.810018244
2217,73346.81229457805
2218,82913.30557095807
2219,70008.4194984508
2220,93863.6068752399
2221,347398.9961330789
2222,257164.11089604866
2223,269268.62393641885
2224,221117.08934602555
2225,136481.23555536222
2226,203579.42501624222
2227,190211.62655807173
2228,285596.93951154244
2229,254096.68927309182
2230,160593.0876723924
2231,209644.9005108941
2232,173676.8416179964
2233,163955.90248906703
2234,263567.4941275898
2235,229256.9593319662
2236,262247.2922291683
2237,316039.0498457926
2238,176830.33677683733
2239,116045.13238732405
2240,162575.65378329475
2241,154908.18898995555
2242,135438.27744116558
2243,135901.57401852126
2244,103503.93771819904
2245,100869.97762773064
2246,141810.7102074138
2247,95787.9610147118
2248,132361.94399483732
2249,126783.06271238391
2250,137366.05768139844
2251,121397.20457280258
2252,171237.43202621842
2253,165555.7456462462
2254,182821.8712709578
2255,194415.58429375355
2256,180884.71378085035
2257,202386.73380094406
2258,160690.89118782736
2259,176474.04755797447
2260,145652.70590507632
2261,187248.99034866647
2262,227232.63183653873
2263,356570.2156225924
2264,398155.1506993158
2265,181307.98642797588
2266,321995.89120989176
2267,361669.16934275004
2268,393703.39536511013
2269,147947.31307964242
2270,177104.3026259926
2271,216028.83223165746
2272,195848.41828840823
2273,162881.02136021934
2274,178142.64608877132
2275,162364.97475787325
2276,183203.13330966845
2277,193600.52952105473
2278,144134.45560047418
2279,137673.1200866267
2280,104747.47320726281
2281,171630.20909942547
2282,176235.6182000822
2283,99289.95033162962
2284,115880.37854210331
2285,154552.32553447149
2286,128963.09605589898
2287,339159.15866077447
2288,272503.704315272
2289,375737.8220061222
2290,435280.55745182233
2291,336098.8366708983
2292,420352.2122694486
2293,446432.26095757284
2294,412054.0347769708
2295,400989.1134281533
2296,246462.3220801833
2297,321826.99054077733
2298,338015.5634667192
2299,390894.7688678427
2300,307247.3947356741
2301,273926.0317305928
2302,230683.63633118558
2303,242663.33833226474
2304,232350.15719964658
2305,174546.22661764655
2306,181236.3563800636
2307,189009.54374677685
2308,209001.58456939546
2309,283519.91217254446
2310,207677.22224455152
2311,182872.73272209885
2312,176870.2051428112
2313,170430.1997645496
2314,171200.1714074906
2315,173443.36215252508
2316,169941.65322179938
2317,180353.38196779916
2318,175478.92784902052
2319,175096.5417936871
2320,179035.54333280708
2321,246485.81913419202
2322,167255.70763200484
2323,168162.5207713047
2324,162428.51414961243
2325,208415.39771773887
2326,155980.97904342992
2327,202803.10747659058
2328,227909.78299249642
2329,183003.2151170853
2330,176732.1541381549
2331,343903.6611766279
2332,398347.4017993307
2333,284888.60365076445
2334,247503.87469992094
2335,271885.4984385273
2336,291494.36136220174
2337,201751.73939135167
2338,260618.14203891842
2339,217366.61705073254
2340,379686.436452519
2341,226085.2518428756
2342,224081.04193118235
2343,226646.43863410273
2344,217076.99736883826
2345,226507.57271333708
2346,229439.10087489
2347,203910.59445971955
2348,223220.46736145887
2349,173395.1663900593
2350,268783.83706973505
2351,257903.5649313469
2352,232979.77733271878
2353,219825.42730159228
2354,125959.51732262566
2355,146119.33224399315
2356,151704.1732304097
2357,194089.77676842114
2358,195536.04870051442
2359,130696.60245970571
2360,120324.31247536401
2361,143631.41301218435
2362,264768.774766799
2363,144951.60109425263
2364,161900.84374785033
2365,226287.62936427887
2366,201892.65814872496
2367,217481.44007932625
2368,209581.3140732969
2369,204068.44805049043
2370,172754.4388269702
2371,170498.8092721067
2372,176991.7068980953
2373,274237.83385032497
2374,287450.1018034352
2375,237235.36066184932
2376,306436.1494528889
2377,367234.7677222443
2378,146372.00735253326
2379,174405.7064339275
2380,140060.54004343742
2381,157333.56709110358
2382,195431.11028555795
2383,198184.86882672925
2384,247412.60286321072
2385,160441.976717606
2386,136484.49842500867
2387,142389.1138423803
2388,104828.8912918741
2389,123837.8889657603
2390,144157.20235365134
2391,140625.67661636544
2392,117014.55968868281
2393,159411.2007056396
2394,149250.040176351
2395,197827.9958345194
2396,149801.03504512386
2397,239828.464151606
2398,131046.79537819355
2399,55848.69596796456
2400,54025.67976284337
2401,117730.49242790222
2402,140378.12121121466
2403,119726.21381774473
2404,144887.28446805218
2405,165400.7407998024
2406,134880.98521555387
2407,129996.57805182424
2408,141934.07799614107
2409,128945.99876726652
2410,163841.6095636403
2411,115244.65763847079
2412,167632.05961727665
2413,136959.10873732387
2414,140572.97465299373
2415,112760.53128534778
2416,135592.0122100231
2417,135966.2130924317
2418,131786.05077476727
2419,125492.21103781617
2420,118882.03473206371
2421,142430.50965122247
2422,108933.51000031583
2423,124886.53271577248
2424,146149.85523218117
2425,220524.22581736062
2426,127721.91845176546
2427,136503.7116615663
2428,182638.36467781488
2429,116545.82018387144
2430,129776.90743064189
2431,110736.14338802328
2432,140849.51471909473
2433,152612.4979865632
2434,147286.61525906803
2435,148219.58352004
2436,114209.61327378183
2437,118550.37558697377
2438,127219.73626163404
2439,106643.04708064516
2440,132574.42823576936
2441,87653.80080655473
2442,101618.76157292024
2443,120187.28507059652
2444,135134.97393869617
2445,90556.9940158303
2446,129444.2614808541
2447,200139.44920422792
2448,149646.69327650592
2449,108443.56638464631
2450,157297.70335542635
2451,132236.33047524455
2452,190649.3157291318
2453,98913.36287686051
2454,138407.72506276422
2455,105324.16764508837
2456,134637.891085232
2457,122597.49450015718
2458,108832.98947183926
2459,115840.30328359085
2460,143725.09672760515
2461,123148.48428051136
2462,141343.1013986486
2463,123205.03682906661
2464,176466.89387592103
2465,131921.88059627343
2466,115280.54780291826
2467,139808.04825951793
2468,81472.54204061159
2469,82791.27130549215
2470,199302.0041119726
2471,195625.15385237022
2472,179062.08013139598
2473,120407.6809402454
2474,90116.08411284215
2475,221086.61246454605
2476,113134.70622771216
2477,134922.9416578818
2478,155353.0136625723
2479,117635.59401226706
2480,150326.2530167176
2481,129563.2251094083
2482,139778.7124062884
2483,115602.18698304525
2484,123222.11160303162
2485,125973.2359448358
2486,144147.941453991
2487,168762.52548013598
2488,151577.3281026646
2489,134773.55183522485
2490,148174.26505585745
2491,91583.46980314385
2492,183344.3055949289
2493,133541.69654741645
2494,159788.68244616478
2495,84907.06313260976
2496,236067.58403973997
2497,152359.1198104906
2498,109407.7295928106
2499,95815.62728583414
2500,131435.57381323562
2501,131835.9280205047
2502,136414.73536066824
2503,84316.22453718318
2504,183508.85797802222
2505,207418.01446869172
2506,237135.63589585962
2507,310818.8699187173
2508,235718.58577237648
2509,206292.06275040316
2510,225683.32884330503
2511,185336.21921928675
2512,207558.29330448768
2513,202196.07645861534
2514,270641.01762992976
2515,148519.31252093284
2516,168184.78905339225
2517,140243.0637028524
2518,142529.57745479117
2519,221236.9308560858
2520,201669.37805447096
2521,185214.54967873215
2522,224292.92340955298
2523,120164.52755006491
2524,144391.46919256102
2525,145108.1679359997
2526,141705.29936264377
2527,116596.27548989149
2528,135041.17831903519
2529,140378.82775487792
2530,127628.34943774334
2531,268021.5816504541
2532,223237.9673040283
2533,198957.22578729002
2534,211468.0351536687
2535,303803.96702113946
2536,226962.75824774502
2537,237999.25780841574
2538,186337.6039735555
2539,188294.76074685244
2540,184136.92540738513
2541,175772.84414576663
2542,162911.19356952733
2543,130677.29452272372
2544,137332.1283003728
2545,130503.61539633313
2546,146124.5685433903
2547,144595.73237614863
2548,157237.26287559528
2549,167218.25718901373
2550,351259.29731042904
2551,145317.11525481672
2552,127885.58538465774
2553,71939.69161654614
2554,111606.62682701641
2555,123689.9150058365
2556,107032.65428719364
2557,114527.38142836602
2558,130319.60689713607
2559,135544.14441014666
2560,143003.33993747277
2561,135535.88128258433
2562,143582.87261553085
2563,159649.32064549698
2564,180257.83460098619
2565,128693.36234761633
2566,170917.6002262359
2567,126204.00385047583
2568,200922.86021019283
2569,206437.43819140812
2570,133395.78350256654
2571,168361.7946190521
2572,168403.36154868978
2573,200601.87137057993
2574,332710.97330112295
2575,137527.74441100413
2576,119467.53344883527
2577,157774.58503002726
2578,92217.26339227088
2579,80270.61264910194
2580,118369.81968562768
2581,128361.36546341321
2582,127302.36498823046
2583,269114.2216657627
2584,157767.83735034015
2585,175433.9851304728
2586,206849.26359774845
2587,188205.68568384871
2588,155070.986267061
2589,148581.2171878639
2590,201501.185684346
2591,206901.0955422432
2592,238040.29559941293
2593,252941.81542190918
2594,169578.58215956154
2595,216555.59075907693
2596,308940.09354007686
2597,177925.80669866846
2598,288971.6262464598
2599,315346.3447288896
2600,138748.0384834876
2601,143048.96665949526
2602,87141.79611141433
2603,94140.91063883033
2604,82359.91158024952
2605,82476.50589520247
2606,146066.54951878698
2607,186015.58590860825
2608,210090.95773449147
2609,176046.30760636058
2610,114423.33833050972
2611,135968.4034776274
2612,151879.87617129087
2613,134896.5203468786
2614,137435.50437889106
2615,151782.88963026425
2616,142421.69767049173
2617,185991.22331083898
2618,203229.07828834985
2619,191466.4374371423
2620,197716.17261548355
2621,173516.2296136763
2622,175647.3160133489
2623,234564.98428157115
2624,273064.1696484052
2625,308334.8999577135
2626,165644.43951737904
2627,175501.16767365238
2628,460031.92981641856
2629,448469.8328338192
2630,369615.5547108581
2631,412124.94752585544
2632,449210.05313518626
2633,331373.9898468786
2634,396754.7174949814
2635,159541.63137201587
2636,190612.32876231664
2637,169317.9839393611
2638,233689.73644538512
2639,195088.3471944544
2640,158177.4211433821
2641,119197.15401429936
2642,201842.89477189787
2643,113800.54245356172
2644,125889.77367901994
2645,104430.79527324278
2646,95745.09031096841
2647,94129.03325427111
2648,141353.43296312992
2649,165300.526875481
2650,146407.8964737364
2651,152070.63861257452
2652,433634.36622823554
2653,262145.12310341035
2654,253368.6314680391
2655,372910.4363047875
2656,350343.5337388852
2657,344599.8929549671
2658,282001.8124986989
2659,351634.0231202644
2660,339636.8717310693
2661,312939.63462720916
2662,372606.5236081024
2663,265574.6946208433
2664,288913.6434612643
2665,291496.13890317373
2666,291024.4332904649
2667,162058.10558046843
2668,175117.3767167492
2669,178619.5454157298
2670,265608.5977280778
2671,181754.22983466194
2672,178423.0692380938
2673,216140.20322484986
2674,208379.24562542798
2675,170533.32051840817
2676,186741.32858655287
2677,198498.87480580705
2678,253663.65012593873
2679,262623.37523124804
2680,289082.2515779567
2681,398419.54117848724
2682,346054.9369244358
2683,470105.79518871685
2684,302857.31161453
2685,357132.66405829595
2686,232356.53358692376
2687,319957.0166666367
2688,215395.22890445348
2689,214883.8506734436
2690,413816.0570536261
2691,183133.55808101632
2692,132251.12723597494
2693,200499.29795164106
2694,128837.92095146762
2695,187038.69147012808
2696,180472.62237980514
2697,189317.44852179365
2698,207203.0926655864
2699,181402.42674383413
2700,169112.52963602063
2701,152927.10670107094
2702,121918.205450889
2703,153256.45240530904
2704,135962.32302872717
2705,128782.77780499005
2706,126542.75913467846
2707,130528.64748709179
2708,139358.1170871904
2709,115610.07659501952
2710,125739.37915592323
2711,303787.3869903006
2712,374623.73000846815
2713,169206.86376521652
2714,148250.04810946021
2715,166310.16881430795
2716,152509.73584203035
2717,160548.302026451
2718,200053.17213731914
2719,146819.5890268606
2720,166257.84659594775
2721,143185.72680318682
2722,159295.2028437072
2723,148078.03330261543
2724,137512.15359659572
2725,137584.28900247684
2726,147431.10890076243
2727,171912.7084560647
2728,169191.9125921776
2729,158337.45033001804
2730,141843.18797176058
2731,125120.05297154898
2732,130130.96974966174
2733,150605.41083550436
2734,134537.02439630532
